id,coverImageUrl,imageBasedRent,rent
19157,https://resources.kamernet.nl/image/eed08739-48b0-4a48-9376-26f4c055ea1a,624.0093383789062,306
19159,https://resources.kamernet.nl/image/b845e841-e0b8-4924-86c1-6186cef358b9,637.5348510742188,400
19161,https://resources.kamernet.nl/image/3df41091-6cda-4be7-9a40-3d91cee7badc,644.4462280273438,306
19162,https://resources.kamernet.nl/image/913dca65-c094-4b89-920f-2c55fd5a675e,612.801513671875,715
19163,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,633.22265625,325
19164,https://resources.kamernet.nl/image/ef9d5979-f125-4333-b806-0d05f85ef24e,,340
19167,https://resources.kamernet.nl/image/65d75be1-a706-4e90-be23-c95dbce50da4,629.5869140625,395
19168,https://resources.kamernet.nl/image/6c1892e6-2dff-4208-961a-87e08cb6f394,695.4976196289062,685
19175,https://resources.kamernet.nl/image/0fff0262-fd27-4303-b5e2-2913fb607ee8,695.4976196289062,1200
19176,https://resources.kamernet.nl/image/49a2cbbf-d6ca-4a98-9022-7f39947f9bc3,631.8623657226562,1200
19177,https://resources.kamernet.nl/image/9a3d5719-12ae-4093-afdd-ad463228f90e,621.1913452148438,975
19178,https://resources.kamernet.nl/image/aa2ce7b8-14d8-4362-a7c4-1a19096fd94e,620.701171875,275
19181,https://resources.kamernet.nl/image/90ef0744-5872-4439-b343-cf233bcb9ac1,695.4976196289062,480
19183,https://resources.kamernet.nl/image/d772ef28-a818-4024-aee0-6fb7ccb5c310,612.4293212890625,340
19184,https://resources.kamernet.nl/image/44dadd4b-35e0-40db-9f9f-96b2c8624f96,612.7338256835938,400
19186,https://resources.kamernet.nl/image/782f582e-2cb4-4956-8228-de637b539b48,596.8617553710938,890
19188,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,602.277587890625,695
19193,https://resources.kamernet.nl/image/ac07697d-f888-48e0-a195-a3d2e4ff2e52,654.1796875,1450
19195,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,592.9570922851562,400
19197,https://resources.kamernet.nl/image/76474597-8051-49b5-b1fa-3f6bf971f643,695.4976196289062,410
19198,https://resources.kamernet.nl/image/3f3acd94-c686-40a5-95b2-459f3d9c1cb2,594.9224243164062,497
19201,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,584.933837890625,630
19204,https://resources.kamernet.nl/image/26760875-21a1-417e-ba3a-ca7c02092f64,695.4976196289062,780
19206,https://resources.kamernet.nl/image/db6d6274-92bf-48b8-87e3-46d979c9d466,576.4652099609375,370
19207,https://resources.kamernet.nl/image/e75ecabf-c723-4ab8-9dfa-b7cecc041255,587.126220703125,370
19208,https://resources.kamernet.nl/image/d069f8c4-5ebe-41d5-b8e3-d02b99a89e21,611.6864013671875,230
19211,https://resources.kamernet.nl/image/49124d50-9d52-4a89-adfe-87cca72fd777,603.9630126953125,431
19212,https://resources.kamernet.nl/image/adf87ad6-95f5-44be-bb3e-ace7c27747b0,639.1258544921875,750
19217,https://resources.kamernet.nl/image/8f459e98-9796-4818-888e-46ff751af2e1,643.51171875,300
19221,https://resources.kamernet.nl/image/2000464a-55aa-43c9-9bf8-0444059778ed,617.29443359375,1500
19224,https://resources.kamernet.nl/image/d1d8f8ea-0be8-4d85-978e-50912271d3b8,615.4688720703125,400
19225,https://resources.kamernet.nl/image/81830779-015f-4797-b007-924f660227de,695.4976196289062,428
19227,https://resources.kamernet.nl/image/1f632c4e-1637-412d-b6c9-1de00418e10e,643.3363647460938,526
19228,https://resources.kamernet.nl/image/398687b3-694d-44f3-b2d1-5f2c8962b3b2,646.7648315429688,569
19231,https://resources.kamernet.nl/image/fce39586-0e2a-4eb2-9ba8-510c59147eeb,622.2085571289062,380
19232,https://resources.kamernet.nl/image/a547d410-16ea-4ac9-b6aa-fc84fd6efbe4,627.0209350585938,710
19233,https://resources.kamernet.nl/image/02958f2f-4375-4ed1-8b2b-172bf626fe0f,632.35302734375,650
19234,https://resources.kamernet.nl/image/9e8f7d41-d198-4882-b363-c1f9a385cbf8,673.0160522460938,995
19236,https://resources.kamernet.nl/image/bd47b476-0320-4ced-a9dc-d259a90fe1a9,601.862548828125,1330
19239,https://resources.kamernet.nl/image/80a7bd26-278f-4b17-b514-4955eac6661e,611.6292114257812,328
19242,https://resources.kamernet.nl/image/750bd951-985b-48ad-985d-5a437f2ffce3,622.1539916992188,400
19246,https://resources.kamernet.nl/image/abde1b36-5a96-406f-824e-753e801768ec,643.3697509765625,700
19248,https://resources.kamernet.nl/image/07e7a0fd-4020-4bdc-b10c-669208e3a67b,602.2877807617188,400
19249,https://resources.kamernet.nl/image/acffc56b-b083-479d-bf4c-e219d99b5098,,395
19250,https://resources.kamernet.nl/image/52327b9e-5048-4617-9646-4926201fc223,681.0570678710938,799
19251,https://resources.kamernet.nl/image/6b8e9496-255c-4708-b94a-e6f70a684f50,611.7916870117188,450
19252,https://resources.kamernet.nl/image/3a038212-1fac-41f4-a43a-ae11934a37cf,,525
19253,https://resources.kamernet.nl/image/67f7f830-3626-4dcd-818c-07779f104d1e,637.7211303710938,1150
19255,https://resources.kamernet.nl/image/50c988bd-cd21-4415-ae09-c2804ebd5302,629.08349609375,1150
19259,https://resources.kamernet.nl/image/972b7273-a195-45fa-86ba-c9899a2572a7,,875
19260,https://resources.kamernet.nl/image/25fe70a0-ba64-4c50-933b-63317f4f2aa3,,550
19261,https://resources.kamernet.nl/image/7dd1222f-308e-43c7-85bd-23e9b21507a4,656.7504272460938,840
19262,https://resources.kamernet.nl/image/0d12ede2-f8e5-4663-87e6-82560ff05a68,617.0796508789062,315
19263,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,620.6242065429688,750
19264,https://resources.kamernet.nl/image/452ea93f-5c10-4b4b-b008-33efaca55759,610.5620727539062,420
19265,https://resources.kamernet.nl/image/3b0f5368-e66b-4b33-ba32-7138032c8280,610.0077514648438,675
19268,https://resources.kamernet.nl/image/5bc6f8ee-adee-46d3-be0e-553a1cc54589,617.3516235351562,360
19269,https://resources.kamernet.nl/image/8141e48b-2940-41a6-9a2c-7b9251780d84,621.2980346679688,600
19270,https://resources.kamernet.nl/image/0ef7b432-b825-4a4d-be8a-563162dc7fc7,,450
19271,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,695.4976196289062,750
19274,https://resources.kamernet.nl/image/a2b04618-e691-484f-9725-3c4e4c0e2a86,612.3604736328125,1275
19278,https://resources.kamernet.nl/image/115c2b6e-15e1-4d54-adb2-d0a618722a87,600.6860961914062,650
19280,https://resources.kamernet.nl/image/94aa1183-d0fc-41cb-9f30-0c4d1d94580b,614.4119873046875,770
19281,https://resources.kamernet.nl/image/5f94e315-3c14-43be-839e-cce81aa3f5d5,596.9070434570312,603
19282,https://resources.kamernet.nl/image/c4d1d7b2-666a-445e-83e3-907103a4f2dd,603.8881225585938,250
19283,https://resources.kamernet.nl/image/79219c70-2338-432c-a196-cc0cc15005bd,656.0175170898438,110
19286,https://resources.kamernet.nl/image/95f1eae9-80e4-4918-b7cc-617b628102fe,611.0878295898438,600
19287,https://resources.kamernet.nl/image/b0adb94e-7a72-4a67-8740-58a21fdbeb4e,651.6736450195312,270
19288,https://resources.kamernet.nl/image/e5eace4c-3fea-4012-b42a-71f8d2224b59,,730
19290,https://resources.kamernet.nl/image/e74d0e35-5f1b-4111-866b-1ad3703c1a67,610.4912109375,490
19291,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,636.2735595703125,450
19293,https://resources.kamernet.nl/image/ba03be6f-b299-49e7-8ccb-64dc4807ad37,599.4798583984375,512
19294,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,605.4338989257812,550
19295,https://resources.kamernet.nl/image/c2d5516c-2014-4688-a848-3ec36a845f12,707.421875,650
19296,https://resources.kamernet.nl/image/d6f42d19-dbaf-4faa-9c4a-26c4440185a2,,375
19298,https://resources.kamernet.nl/image/cab84529-c719-4946-908a-cd9123e54ac3,611.3981323242188,1450
19299,https://resources.kamernet.nl/image/b7893f7f-e752-431e-8c60-45d5565028af,643.1000366210938,1150
19300,https://resources.kamernet.nl/image/7cff3572-df1a-4ec4-b093-3f55f95e906b,639.4833374023438,1280
19306,https://resources.kamernet.nl/image/6c7e926f-fe97-414e-8f6e-a15948210b4b,,800
19309,https://resources.kamernet.nl/image/edbc79cc-b816-4438-8e86-a72129198528,620.1841430664062,350
19310,https://resources.kamernet.nl/image/86b7a9d9-cb0f-4fe6-9505-2c118624e85f,633.95947265625,550
19311,https://resources.kamernet.nl/image/ef347cbd-c510-4fb6-a919-efb24c5b459c,642.869384765625,625
19312,https://resources.kamernet.nl/image/02a2de2d-6ef0-4d33-bb6c-ed0490346a91,678.9844970703125,260
19314,https://resources.kamernet.nl/image/5914c49b-0b26-40d5-ae4d-21acd57ade9c,622.4865112304688,335
19315,https://resources.kamernet.nl/image/158e6d7c-0981-411c-a697-e17a08c12cba,642.615966796875,335
19316,https://resources.kamernet.nl/image/d5358825-bd5c-4526-92e2-bbf3920dee5f,660.1908569335938,320
19318,https://resources.kamernet.nl/image/bb8abddf-0d9f-4469-bf6d-437ffac34929,597.2891845703125,470
19319,https://resources.kamernet.nl/image/fc929761-a768-4a9e-b019-ec2db895b605,643.96923828125,765
19320,https://resources.kamernet.nl/image/550d8472-f0f8-4113-aa01-825643d18212,627.0897827148438,441
19321,https://resources.kamernet.nl/image/fdcaca6f-c55d-48c8-a1b3-790f84282f9b,595.650634765625,775
19322,https://resources.kamernet.nl/image/2930058a-5876-4cfd-974a-fb2b3c658da2,631.6488647460938,1300
19325,https://resources.kamernet.nl/image/e5aa8e3f-7baa-4205-b474-79bce6225d55,661.0845947265625,595
19326,https://resources.kamernet.nl/image/14f98ed1-1096-4b23-ac5e-a844c424fb21,612.8836059570312,350
19327,https://resources.kamernet.nl/image/4757aa0d-74ff-4875-b0d0-c93e4e1df235,616.1724853515625,325
19328,https://resources.kamernet.nl/image/ce29291f-ec55-414f-badb-7905ad191711,638.3036499023438,415
19332,https://resources.kamernet.nl/image/29d07da9-484b-4358-98db-63223a7685e6,608.5534057617188,1495
19333,https://resources.kamernet.nl/image/b80e765c-33aa-4fd7-94dc-fb302b488df8,627.7449340820312,385
19334,https://resources.kamernet.nl/image/2f73c2f0-cecf-41b9-8a10-ede7727eb907,640.385498046875,640
19335,https://resources.kamernet.nl/image/ab734402-e41d-44f9-bc17-14763577b9cd,616.3477783203125,450
19336,https://resources.kamernet.nl/image/a2d2944e-1cd1-423e-8347-fe86b0187e04,595.1947631835938,750
19337,https://resources.kamernet.nl/image/41382961-41e7-481a-9e75-57e96dbeb455,651.8358154296875,640
19338,https://resources.kamernet.nl/image/8548f986-a46a-4c6d-abca-36bef2b8564a,637.966552734375,827
19339,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,695.4976196289062,950
19340,https://resources.kamernet.nl/image/147b1962-9de8-4e84-981d-72154c508fd4,599.1099853515625,400
19343,https://resources.kamernet.nl/image/1e7c6be2-bd7d-4a88-a204-3300f06155de,603.17822265625,900
19344,https://resources.kamernet.nl/image/fd9242bc-3394-4709-baf0-553d98ae96ae,695.4976196289062,232
19345,https://resources.kamernet.nl/image/bb2c56d8-bd8c-47f4-b793-c09ed0e47625,650.66357421875,450
19346,https://resources.kamernet.nl/image/e8ac8c6a-a155-4b93-8e45-0f348cbd1dfe,648.3352661132812,450
19349,https://resources.kamernet.nl/image/0985b3be-78c2-41ac-aaea-0b74c9213c6f,681.5569458007812,500
19350,https://resources.kamernet.nl/image/53dfd047-1f95-4783-ab31-920de2a6448b,605.7876586914062,850
19351,https://resources.kamernet.nl/image/a5c1ed24-d8bc-4c43-b4f4-1f3a65d4513d,617.1751098632812,500
19352,https://resources.kamernet.nl/image/8871a078-55b0-4d95-b521-d23675f94d3e,589.6336669921875,300
19353,https://resources.kamernet.nl/image/8a5c9af2-e4a4-4619-9795-065ef9bb8129,624.9035034179688,995
19358,https://resources.kamernet.nl/image/bfd0552b-50b1-4cc7-ae3c-5320585e68a8,647.579345703125,650
19360,https://resources.kamernet.nl/image/179632bc-de3f-4426-9ee5-70d6b8892e2b,603.4172973632812,600
19361,https://resources.kamernet.nl/image/6487e426-5cae-481a-81dd-73d40e896f9a,635.584228515625,302
19362,https://resources.kamernet.nl/image/e938104a-8da1-4c8a-a041-491c82463b2b,,450
19363,https://resources.kamernet.nl/image/119e7ade-47d6-4535-a939-9f6118f756fd,631.25,690
19364,https://resources.kamernet.nl/image/44bba293-6ef5-4896-a00d-b0c59f4e9cfb,604.8826293945312,1100
19366,https://resources.kamernet.nl/image/f53f2fc2-2858-4801-a53e-fc4a8abf80c0,656.884765625,400
19367,https://resources.kamernet.nl/image/0a2234e5-1f78-49c0-b3e3-bd4d653bfa71,655.7844848632812,750
19369,https://resources.kamernet.nl/image/ac84c631-6bc5-4dd1-b649-06283fe28e7d,613.3561401367188,720
19371,https://resources.kamernet.nl/image/03a5a9f7-3153-4163-945c-cf43283eeed5,604.8710327148438,495
19373,https://resources.kamernet.nl/image/da5c5566-ca92-4476-a240-a790bd1ead24,620.5914916992188,1189
19375,https://resources.kamernet.nl/image/d84ad0de-23a1-46ab-9fa7-31797ed0159d,638.147705078125,550
19378,https://resources.kamernet.nl/image/9ea0d139-5c95-40f8-aba7-da08c7c5bc5f,,650
19382,https://resources.kamernet.nl/image/5f114a22-ca48-4f2f-bc2f-fe367557e743,616.0576171875,595
19383,https://resources.kamernet.nl/image/06eca3a5-5b56-47fc-9d62-edea13926c1e,,450
19384,https://resources.kamernet.nl/image/66345452-b0ad-4d3f-bc53-d0a1263bfefe,612.240966796875,490
19385,https://resources.kamernet.nl/image/605c0bea-2f8c-457c-b962-d29f19e39e7f,629.7726440429688,500
19389,https://resources.kamernet.nl/image/6c5a3a15-0f51-463e-999c-8d177f4650a1,607.4854125976562,550
19390,https://resources.kamernet.nl/image/1e7a3823-ce31-4c7f-b98e-14c8864b55e4,606.9320678710938,550
19392,https://resources.kamernet.nl/image/18c561a0-cd98-4dc4-8593-2ed1a2868f5b,641.9690551757812,520
19394,https://resources.kamernet.nl/image/fab32428-274f-46d2-88ba-aa359547a8d6,635.2998657226562,425
19396,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,627.3339233398438,400
19397,https://resources.kamernet.nl/image/e3f53ef8-a1fc-4576-8e3b-1f5a8e89977a,618.6854248046875,321
19398,https://resources.kamernet.nl/image/1ce69ac2-128a-48fe-afc9-573361c07ec2,638.5785522460938,700
19400,https://resources.kamernet.nl/image/4b435fc9-e03a-4d4a-8afa-8dbf6c3cfd9b,,550
19401,https://resources.kamernet.nl/image/739f569b-3927-4c9e-9f99-5a1465b6a5dc,635.9994506835938,375
19402,https://resources.kamernet.nl/image/a0b2b801-d561-4a86-a024-427773bbd1cc,621.1297607421875,500
19403,https://resources.kamernet.nl/image/8ffd2470-6611-41d8-bc56-af01b0da91ab,,1000
19405,https://resources.kamernet.nl/image/5a567b63-b5b7-4844-9257-164c72ac1846,,800
19407,https://resources.kamernet.nl/image/23c441fa-6f1d-4610-b894-eb2cb05ef4b8,601.162353515625,800
19408,https://resources.kamernet.nl/image/0a7507c4-5abc-4be7-ac3f-661f4674861f,607.5880126953125,395
19409,https://resources.kamernet.nl/image/f5dbd680-09a2-45a0-b895-e7ee9692b86d,,350
19410,https://resources.kamernet.nl/image/72697f55-5e3d-4aa9-af02-dc97241673d0,615.2393798828125,750
19413,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,588.1163940429688,365
19414,https://resources.kamernet.nl/image/b8df7044-f567-4758-be0e-13bf564c355c,673.8692016601562,875
19415,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,636.4868774414062,375
19416,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,599.978759765625,450
19417,https://resources.kamernet.nl/image/8295b42b-d46b-49f1-ac6f-34b9c8ce40c5,642.8636474609375,428
19419,https://resources.kamernet.nl/image/36a642a3-8ab8-463e-8be4-f16924b21c60,675.3689575195312,500
19420,https://resources.kamernet.nl/image/742e2b0e-06a1-4196-942b-f9956c78e4f8,695.4976196289062,1250
19421,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,695.4976196289062,575
19424,https://resources.kamernet.nl/image/3edab3d3-e53b-41b5-9ef2-844009e32ded,667.0693969726562,425
19426,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,670.2279052734375,475
19427,https://resources.kamernet.nl/image/4e1ba7a0-e6ca-482c-be30-6f27619c5a0c,641.6834716796875,520
19430,https://resources.kamernet.nl/image/69e2f4b2-7709-400a-8b20-4d40cfe2a5c1,647.98193359375,599
19431,https://resources.kamernet.nl/image/193e0a3c-a318-4e69-aa5c-537dd9b5d411,618.2853393554688,475
19433,https://resources.kamernet.nl/image/4bd447bb-55ae-46da-81d5-8f1ef783ad5c,660.5159301757812,670
19440,https://resources.kamernet.nl/image/63896ada-14d6-4454-9082-4a194a7b5cc8,612.3091430664062,700
19441,https://resources.kamernet.nl/image/47319a2e-d87a-4523-b252-431c49612aad,597.6351318359375,375
19443,https://resources.kamernet.nl/image/ceafe4be-f790-4531-bc0a-5e3e71d4e58f,641.7425537109375,1050
19444,https://resources.kamernet.nl/image/e6e6d4ac-ed28-4645-ae17-be122a891249,601.8402099609375,750
19445,https://resources.kamernet.nl/image/774fad68-660d-4247-99d5-de02b6f12f79,620.1984252929688,360
19446,https://resources.kamernet.nl/image/3aff60f4-1d2e-41a5-9704-094d5600d3da,681.7921752929688,700
19449,https://resources.kamernet.nl/image/c2531b8c-a959-402b-a5c1-2bb511d24d38,592.9559326171875,500
19450,https://resources.kamernet.nl/image/2309fb7d-3b44-4d66-afb3-73712ca2c4af,602.3524169921875,380
19452,https://resources.kamernet.nl/image/ad3bfe8a-0a35-4366-b267-8de8c6f4155d,596.92724609375,999
19453,https://resources.kamernet.nl/image/47ac7702-2ec7-4561-86d4-07aa79ea134b,592.9784545898438,1400
19454,https://resources.kamernet.nl/image/97605ce2-310b-411d-ade3-fe46aac94190,619.3716430664062,550
19455,https://resources.kamernet.nl/image/a39ce02c-16e2-49fe-9b77-6786c38fd476,645.3773803710938,950
19456,https://resources.kamernet.nl/image/4cb760ac-40c5-4e02-aad6-e7a36b053597,695.4976196289062,1015
19459,https://resources.kamernet.nl/image/670c62ac-1181-464e-94b9-9869e5f9a16e,,775
19460,https://resources.kamernet.nl/image/9cdb6c9f-10fb-446c-9db7-70918632e181,617.4507446289062,250
19461,https://resources.kamernet.nl/image/14ee244f-d8c1-4512-a327-cf9e07b9901d,638.2684936523438,1500
19462,https://resources.kamernet.nl/image/3465e255-80c4-4f29-9f9c-f2a85d50b834,630.4937744140625,650
19463,https://resources.kamernet.nl/image/a369d52b-c6df-47f5-a116-45996b25ea1f,654.0264282226562,770
19464,https://resources.kamernet.nl/image/5f7fddbb-9a7a-4fc4-b39f-ce1af902c1be,695.4976196289062,320
19465,https://resources.kamernet.nl/image/750560c9-6cc1-4516-97d2-84d765c693e2,632.9432373046875,640
19466,https://resources.kamernet.nl/image/93821fdd-bef0-4e50-b2b5-89536cc1a82c,631.1206665039062,630
19467,https://resources.kamernet.nl/image/504dfe6a-7726-4d5f-8124-d1fa2c751496,646.5927734375,750
19468,https://resources.kamernet.nl/image/c5fb0ea7-4c74-4e7e-a29a-44202b16cd83,695.4976196289062,550
19469,https://resources.kamernet.nl/image/c9d4d595-847d-44c3-b2b9-3cec94c6213d,,876
19475,https://resources.kamernet.nl/image/5c1f51d3-2042-4887-a1ed-2413e2b35eb6,,470
19476,https://resources.kamernet.nl/image/90b9962e-26c8-45c7-a8f2-71065fa12570,614.791259765625,970
19477,https://resources.kamernet.nl/image/a64c5028-0b15-4981-af91-b3bddb753bbc,609.8910522460938,650
19479,https://resources.kamernet.nl/image/2bf41da2-331a-40e0-b9ac-0498b601a485,596.5606689453125,585
19483,https://resources.kamernet.nl/image/89038227-eae0-411c-b663-98cfdc9e07d7,601.3995361328125,800
19488,https://resources.kamernet.nl/image/7beedcb5-0fc1-45ef-8fc2-7145db2b1acf,656.4707641601562,600
19490,https://resources.kamernet.nl/image/c1a9927d-9cb5-4b37-8e1e-900f0be1bd9d,695.4976196289062,705
19492,https://resources.kamernet.nl/image/153fec29-0798-459d-b429-baee9d3231c1,615.8810424804688,670
19496,https://resources.kamernet.nl/image/c010253c-e222-44e5-a126-9da19acd5419,639.19775390625,850
19497,https://resources.kamernet.nl/image/762b14a2-d655-4c0f-8e9c-ef8b2faf5624,633.0422973632812,600
19498,https://resources.kamernet.nl/image/4cd82ad1-c52b-427d-a8d7-92902fc8914b,695.4976196289062,550
19499,https://resources.kamernet.nl/image/73bf2fb6-9783-46eb-b961-96a5038a7ff3,627.8681640625,719
19500,https://resources.kamernet.nl/image/06646d4c-d35d-4ad4-88fa-cffb80e38ab2,593.75732421875,700
19501,https://resources.kamernet.nl/image/ab6fa3ec-50df-4c9a-83e7-720bd2f147ce,592.9620971679688,730
19503,https://resources.kamernet.nl/image/2bf64494-54b1-410e-85f3-513088a3256c,642.1993408203125,350
19506,https://resources.kamernet.nl/image/c1505648-3c87-4eba-a9ab-c2e78504d25b,608.117919921875,360
19507,https://resources.kamernet.nl/image/240b030a-7e0b-4ef3-a7ef-11946d07ba63,658.7557373046875,875
19508,https://resources.kamernet.nl/image/3ad1898f-280a-4beb-acb9-20dab6781b97,695.4976196289062,750
19510,https://resources.kamernet.nl/image/2ae735e9-40c4-4439-b3b9-7996a7ff5b82,600.6149291992188,465
19511,https://resources.kamernet.nl/image/fa123b19-2178-4396-9980-ecc4fafeb8de,613.7002563476562,425
19512,https://resources.kamernet.nl/Content/images/placeholder/no-pic-advert.png,619.5671997070312,500
19513,https://resources.kamernet.nl/image/fc216e39-795b-4eb8-8683-36d18ce5fe33,631.6765747070312,750
19515,https://resources.kamernet.nl/image/a119cacf-9731-42d5-bf84-376ced18ea4f,643.0111694335938,355
19520,https://resources.kamernet.nl/image/85277504-0919-4c63-8cbc-9fc78a8c5930,695.4976196289062,400
19521,https://resources.kamernet.nl/image/f3bad839-7392-4399-b046-5d01883ce855,602.8060913085938,850
19522,https://resources.kamernet.nl/image/f2fba185-7819-4b74-8912-0705738fafc0,602.365478515625,1100
19525,https://resources.kamernet.nl/image/0b67e8d8-747c-49ec-8c48-aee00526789a,618.157958984375,700
19526,https://resources.kamernet.nl/image/804402d4-f484-4c01-885a-ba28d8ea8908,629.1144409179688,850
19529,https://resources.kamernet.nl/image/32fd5a06-0cce-4d9e-b424-ece2436e34e8,609.4049072265625,799
19531,https://resources.kamernet.nl/image/b6c2ea0d-3944-4fa8-949f-8d56014dede5,609.6832275390625,1300
19532,https://resources.kamernet.nl/image/1d36db8e-8352-4fba-8b0d-3afb2ec2430a,679.1024169921875,310
19534,https://resources.kamernet.nl/image/5930d2ac-11f3-44b3-958b-ce568e705c4d,627.7457275390625,295
19535,https://resources.kamernet.nl/image/b83d3b2c-50c6-4e00-977e-9db5b2dc6100,583.7642211914062,550
19537,https://resources.kamernet.nl/image/bd24bd5c-6d7d-4513-ae2d-b16203252670,625.6795654296875,772
19539,https://resources.kamernet.nl/image/a25cb9f9-6227-4916-8c76-46e047d9a02c,613.5382080078125,900
19540,https://resources.kamernet.nl/image/291bf203-5135-4c2f-a049-7d561bc2afed,635.8133544921875,650
19543,https://resources.kamernet.nl/image/38830e6d-0c03-4844-bd83-89801e449b6d,592.4529418945312,1000
19544,https://resources.kamernet.nl/image/d38e51ae-f438-49e2-82e5-74e34e690682,695.4976196289062,500
19545,https://resources.kamernet.nl/image/7296fe09-34db-425e-a05b-5454dbb8d15f,617.1301879882812,380
19550,https://resources.kamernet.nl/image/d0140000-6e48-4eb2-8e44-1b0ba4df1a68,695.4976196289062,699
19552,https://resources.kamernet.nl/image/51266a4e-5f73-4b6a-8c67-7eb400dce401,611.4990234375,302
19553,https://resources.kamernet.nl/image/414f46f8-83a4-4bcc-8f2e-a2a6a56153f9,647.2737426757812,370
19555,https://resources.kamernet.nl/image/c2daa29f-cc41-4b49-ac6b-3165de5eacda,,700
19558,https://resources.kamernet.nl/image/a29c9b75-3e28-421d-898a-2a3e77f4c29a,,240
19559,https://resources.kamernet.nl/image/2674a49e-4fb6-40df-b9d7-4251ce44c563,695.4976196289062,380
19560,https://resources.kamernet.nl/image/15e98036-71e3-4915-88bf-56385ea904fa,630.8804321289062,520
19565,https://resources.kamernet.nl/image/509ac087-5a87-4afa-a9d1-1fd72c2854f3,666.5162963867188,385
19566,https://resources.kamernet.nl/image/9fd420d4-209e-4825-a175-1ec065567046,649.3964233398438,420
19569,https://resources.kamernet.nl/image/eea54caa-663b-4665-8172-89845debec77,,310
19570,https://resources.kamernet.nl/image/e72139b7-cea0-4e6b-acb1-1d0f77d6d0fc,601.5227661132812,550
19571,https://resources.kamernet.nl/image/9d1da228-81e3-4c76-99e7-06a283561cae,612.0929565429688,275
19572,https://resources.kamernet.nl/image/f1d4d0fd-3593-42b5-8bac-e316e1192dfa,636.3574829101562,225
19573,https://resources.kamernet.nl/image/cf68d6bd-e35f-4384-b24c-955411f6481e,578.645751953125,350
19574,https://resources.kamernet.nl/image/1c6860ff-e7da-47b9-9c6e-b961b8209fa3,642.2474975585938,500
19577,https://resources.kamernet.nl/image/83323108-130c-4bb7-ae9c-1233bdf70dc1,695.4976196289062,865
19578,https://resources.kamernet.nl/image/2a467c2a-1774-45c0-8b2e-1f1e301cbc50,,522
19579,https://resources.kamernet.nl/image/d868100d-fa03-4c72-b244-3ff9a6eac647,604.7772216796875,369
19582,https://resources.kamernet.nl/image/a9ad9975-0cb9-4fa6-8512-87c89edeb496,620.1177368164062,550
19584,https://resources.kamernet.nl/image/cd56fb92-0c38-4c7e-b76f-4e84a9655e88,611.99462890625,495
19586,https://resources.kamernet.nl/image/9a2e7b3b-9a52-42ff-83d6-7538480ee0d5,623.1152954101562,650
19589,https://resources.kamernet.nl/image/90ad2b15-2d43-41f4-a700-fc17175d7004,601.4690551757812,400
19592,https://resources.kamernet.nl/image/1fbb9509-5ed8-46ef-a66b-dde59efdd849,595.1942749023438,420
19593,https://resources.kamernet.nl/image/83115edb-fb62-4e12-a5db-120a14d0959a,632.6149291992188,275
19595,https://resources.kamernet.nl/image/dfc3c9d9-3b4b-4b66-b15c-d132a535a3ad,620.5450439453125,700
19597,https://resources.kamernet.nl/image/abd17010-8107-4caa-9b55-7afbcd6caec0,604.5720825195312,500
19598,https://resources.kamernet.nl/image/4bfc5245-83c4-4123-a135-abca4d39828d,620.450927734375,450
19599,https://resources.kamernet.nl/image/cbaf32be-fe61-49af-8fb1-8222ed5a9ba1,671.482421875,1400
19602,https://resources.kamernet.nl/image/9c619103-fd33-4777-9be1-aad76867fbc7,624.9319458007812,1100
19604,https://resources.kamernet.nl/image/c72ae9b4-9992-45f2-a136-a8f2d59312cb,,550
19605,https://resources.kamernet.nl/image/8ecc6a36-24d1-4b3b-9104-c0ed55b5aead,602.28759765625,400
19608,https://resources.kamernet.nl/image/fd306628-f6a7-4839-a554-878687d2d1d1,606.7593383789062,600
19609,https://resources.kamernet.nl/image/9ac18f93-0c6e-4891-933d-acb9362838de,622.75830078125,500
19611,https://resources.kamernet.nl/image/3e135747-035e-4e87-95da-1e88d2fc16ba,594.3471069335938,340
19613,https://resources.kamernet.nl/image/cce5e667-bbec-44ed-b672-9fce714cc726,615.7992553710938,300
19616,https://resources.kamernet.nl/image/b3f28b2b-fdd4-4b9b-a7ff-2f699d7c1a7e,644.7205200195312,330
19620,https://resources.kamernet.nl/image/ff8481ce-aa97-4863-ba37-ce090fd4c3e7,651.2645874023438,500
